"siteID","lakeID","siteName","lat","long","UTM","updateID"
"MC_SW3","MC","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW30","MC","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW4","MC","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW40","MC","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW5","MC","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW6","MC","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW7","MC","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_SW8","MC","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W1","MC","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W2","MC","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W3","MC","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W4","MC","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W5","MC","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W6","MC","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W7","MC","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MC_W8","MC","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ME_DeepHole","ME","DeepHole",46.23,-89.49,"16T 307679E 5123358W","siteColor.20200203"
"ME_Outlet","ME","Outlet",46.23,-89.49,"16T 307679E 5123358W","siteColor.20190326"
"ME_P1","ME","P1",46.23,-89.49,"16T 307656E 5123392W","sitePiezoLake.20190326"
"ME_P13","ME","P13",46.23,-89.49,"16T 307624E 5123293W","sitePiezoLake.20190326"
"ME_P14","ME","P14",46.23,-89.49,"16T 307527E 5123268W","sitePiezoLake.20190326"
"ME_P18","ME","P18",46.23,-89.49,"16T 307527E 5123272W","sitePiezoLake.20190326"
"ME_P19","ME","P19",46.23,-89.49,"16T 307592E 5123366W","siteColor.20190326"
"ME_P3","ME","P3",46.23,-89.49,"16T 307594E 5123366W","sitePiezoLake.20190326"
"ME_P4","ME","P4",46.23,-89.49,"16T 307522E 5123348W","sitePiezoLake.20190326"
"ME_WholeShoreline","ME","WholeShoreline",NA,NA,"NA","siteFishInfo.20190429"
"MI_DeepHole","MI","DeepHole",46.25,-89.48,"16T 308673E 5125137W","originalDB.20160217"
"MI_Littoral.4","MI","Littoral.4",NA,NA,"NA","originalDB.20160217"
"MI_Littoral.5","MI","Littoral.5",NA,NA,"NA","originalDB.20160217"
"MK_DeepHole","MK","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"MK_FN2","MK","FN2",46.25,-89.48,"NA","siteFISHINFO2017BLG.20171003"
"MK_FN4","MK","FN4",46.25,-89.48,"NA","siteFISHINFO2017BLG.20171003"
"MK_FN5","MK","FN5",45.7998591,-89.4795419,"NA","siteFISHINFO2016BLG.20170927"
"MK_FN7","MK","FN7",46.25,-89.48,"NA","siteFISHINFO2017BLG.20171003"
"MK_FN8","MK","FN8",46.25,-89.48,"NA","siteFISHINFO2017BLG.20171003"
"MK_FNm1","MK","FNm1",46.25,-89.48,"NA","siteFISHINFO2017BLG.20171003"
"MK_FNm2","MK","FNm2",46.25,-89.48,"NA","siteFISHINFO2017BLG.20171003"
"MK_FNmini","MK","FNmini",45.7998591,-89.4795419,"NA","siteFISHINFO2016BLG.20170927"
"MK_FNun","MK","FNun",45.7998591,-89.4795419,"NA","siteFISHINFO2016BLG.20170927"
"MO_A","MO","A",NA,NA,"NA","originalDB.20160217"
"MO_B","MO","B",NA,NA,"NA","originalDB.20160217"
"MO_C","MO","C",NA,NA,"NA","originalDB.20160217"
"MO_D","MO","D",NA,NA,"NA","originalDB.20160217"
"MO_DeepHole","MO","DeepHole",46.25,-89.52,"16T 305680E 5125744W","originalDB.20160217"
"MO_FN1","MO","FN1",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN10","MO","FN10",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN11","MO","FN11",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN12","MO","FN12",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN2","MO","FN2",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN3","MO","FN3",NA,NA,"NA","siteMonitoringFish.2017"
"MO_FN4","MO","FN4",NA,NA,"NA","siteMonitoringFish.2017"
"MO_FN5","MO","FN5",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN6","MO","FN6",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN7","MO","FN7",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN8","MO","FN8",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_FN9","MO","FN9",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_Inlet1","MO","Inlet1",46.25556,-89.52139,"NA","originalDB.20160217"
"MO_Inlet2","MO","Inlet2",46.25583,-89.51944,"NA","originalDB.20160217"
"MO_Inlet3","MO","Inlet3",46.25683,-89.52306,"NA","originalDB.20160217"
"MO_LC1","MO","LC1",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC10","MO","LC10",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC11","MO","LC11",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC12","MO","LC12",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC2","MO","LC2",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC3","MO","LC3",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC4","MO","LC4",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC5","MO","LC5",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC6","MO","LC6",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC7","MO","LC7",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC8","MO","LC8",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_LC9","MO","LC9",46.25,-89.52,"16T 305716E 5125678W","originalDB.20160217"
"MO_Littoral","MO","Littoral",NA,NA,"NA","originalDB.20160217"
"MO_Littoral.4","MO","Littoral.4",NA,NA,"NA","originalDB.20160217"
"MO_Littoral.5","MO","Littoral.5",NA,NA,"NA","originalDB.20160217"
"MO_littoral5","MO","littoral5",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_littoral6","MO","littoral6",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_littoral7","MO","littoral7",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_littoral8","MO","littoral8",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_MT.001","MO","MT.001",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.002","MO","MT.002",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.003","MO","MT.003",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.004","MO","MT.004",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.005","MO","MT.005",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.006","MO","MT.006",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.007","MO","MT.007",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.008","MO","MT.008",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.009","MO","MT.009",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.010","MO","MT.010",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.011","MO","MT.011",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.012","MO","MT.012",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.013","MO","MT.013",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.014","MO","MT.014",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.015","MO","MT.015",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.016","MO","MT.016",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.017","MO","MT.017",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.018","MO","MT.018",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.019","MO","MT.019",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_MT.020","MO","MT.020",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"MO_Outlet","MO","Outlet",NA,NA,"NA","originalDB.20160217"
"MO_P1","MO","P1",46.25599,-89.52136,"16T 305670E 5125582W","sitePiezoLake.20170609"
"MO_P2","MO","P2",46.256,-89.52141,"16T 305666E 5125583W","sitePiezoLake.20170609"
"MO_P3","MO","P3",46.25606,-89.52142,"16T 305666E 5125590W","sitePiezoLake.20170609"
"MO_P4","MO","P4",46.25647,-89.52025,"16T 305757E 5125632W","sitePiezoLake.20170609"
"MO_P5","MO","P5",46.25701,-89.5193,"16T 305833E 5125690W","sitePiezoLake.20170609"
"MO_P6","MO","P6",46.2581,-89.51938,"16T 305830E 5125811W","sitePiezoLake.20170609"
"MO_P7","MO","P7",46.25847,-89.5223,"16T 305607E 5125860W","sitePiezoLake.20170609"
"MO_P8","MO","P8",46.25815,-89.52287,"16T 305561E 5125825W","sitePiezoLake.20170609"
"MO_P9","MO","P9",46.25761,-89.52314,"16T 305539E 5125766W","sitePiezoLake.20170609"
"MO_Pelagic","MO","Pelagic",NA,NA,"NA","originalDB.20160217"
"MO_pelagic1","MO","pelagic1",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_pelagic2","MO","pelagic2",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_pelagic3","MO","pelagic3",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_pelagic4","MO","pelagic4",NA,NA,"NA","siteGC(dic)2015.20170707"
"MO_WholeLake","MO","WholeLake",NA,NA,"NA","originalDB.20160217"
"MR_DeepHole","MR","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"MS_BoatLaunch","MS","BoatLaunch",45.9518021,-89.3798865,"NA","originalCreelUpdate_20190125"
"MS_DeepHole","MS","DeepHole",NA,NA,"NA","siteColor.20190326"
"MS_flight","MS","flight",NA,NA,"NA","siteIDs_20201008"
"MS_WholeShoreline","MS","WholeShoreline",45.9518021,-89.3798865,"NA","originalCreelUpdate_20190125"
"MT_E1","MT","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E2","MT","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E3","MT","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E30","MT","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E4","MT","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E40","MT","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E5","MT","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E6","MT","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E7","MT","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_E8","MT","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N1","MT","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N2","MT","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N3","MT","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N30","MT","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N4","MT","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N40","MT","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N5","MT","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N6","MT","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N7","MT","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_N8","MT","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE1","MT","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE2","MT","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE3","MT","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE4","MT","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE5","MT","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE6","MT","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE7","MT","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_NE8","MT","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S1","MT","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S2","MT","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S3","MT","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S30","MT","S30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S4","MT","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S40","MT","S40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S5","MT","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S6","MT","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S7","MT","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_S8","MT","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW1","MT","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW2","MT","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW3","MT","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW30","MT","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW4","MT","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW40","MT","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW5","MT","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW6","MT","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW7","MT","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_SW8","MT","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W1","MT","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W2","MT","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W3","MT","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W4","MT","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W5","MT","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W6","MT","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W7","MT","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MT_W8","MT","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"MU_FN1","MU","FN1",NA,NA,"NA","siteMonitoringFish.2017"
"MU_FN2","MU","FN2",NA,NA,"NA","siteMonitoringFish.2017"
"MU_FN3","MU","FN3",NA,NA,"NA","siteMonitoringFish.2017"
"MU_FN4","MU","FN4",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.001","MU","MT.001",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.002","MU","MT.002",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.003","MU","MT.003",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.004","MU","MT.004",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.005","MU","MT.005",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.006","MU","MT.006",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.007","MU","MT.007",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.008","MU","MT.008",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.009","MU","MT.009",NA,NA,"NA","siteMonitoringFish.2017"
"MU_MT.010","MU","MT.010",NA,NA,"NA","siteMonitoringFish.2017"
"NC_DeepHole","NC","DeepHole",41.69,-86.37,"16T 552312E 4616526W","originalDB.20160217"
"NG_Deephole","NG","Deephole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"NG_DeepHole","NG","DeepHole",46.25,-89.49,"16T 307534E 5125827W","originalDB.20160217"
"NG_FN1","NG","FN1",NA,NA,"NA","siteMonitoringFish.2017"
"NG_FN10","NG","FN10",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN11","NG","FN11",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN12","NG","FN12",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN2","NG","FN2",NA,NA,"NA","siteMonitoringFish.2017"
"NG_FN3","NG","FN3",NA,NA,"NA","siteMonitoringFish.2017"
"NG_FN4","NG","FN4",NA,NA,"NA","siteMonitoringFish.2017"
"NG_FN5","NG","FN5",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN6","NG","FN6",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN7","NG","FN7",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN8","NG","FN8",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_FN9","NG","FN9",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_Littoral.4","NG","Littoral.4",NA,NA,"NA","originalDB.20160217"
"NG_MT.001","NG","MT.001",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.002","NG","MT.002",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.003","NG","MT.003",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.004","NG","MT.004",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.005","NG","MT.005",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.006","NG","MT.006",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.007","NG","MT.007",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.008","NG","MT.008",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.009","NG","MT.009",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.010","NG","MT.010",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.011","NG","MT.011",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.012","NG","MT.012",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.013","NG","MT.013",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.014","NG","MT.014",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.015","NG","MT.015",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.016","NG","MT.016",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.017","NG","MT.017",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"NG_MT.018","NG","MT.018",NA,NA,"NA","siteFishInfoMonitoring.20170719"
